,Adj Close,Predict_close
2021-03-05,33.45511245727539,0.003282657
2021-03-08,33.416202545166016,0.005762492
2021-03-09,33.513484954833984,0.007864491
2021-03-10,33.98043441772461,0.010660232
2021-03-11,33.76641082763672,0.0008034318
2021-03-12,33.99016189575195,0.01015977
2021-03-15,34.447383880615234,0.0069469567
2021-03-16,34.85597229003906,0.0069773686
2021-03-17,34.81705474853516,-0.00292031
2021-03-18,34.797603607177734,0.004142365
2021-03-19,34.56412124633789,-0.0012011583
2021-03-22,35.02134704589844,0.0073284316
2021-03-23,34.39874649047852,-0.010607194
2021-03-24,34.64194869995117,0.007135094
2021-03-25,34.7003173828125,0.002333632
2021-03-26,35.26455307006836,0.007584499
2021-03-29,35.62449264526367,0.004948132
2021-03-30,35.12835693359375,-0.003435201
2021-03-31,35.245094299316406,0.0023114993
2021-04-01,35.31319046020508,-0.0016371239
2021-04-05,35.293731689453125,0.0017242085
2021-04-06,35.06998825073242,-0.010121941
2021-04-07,34.93379211425781,0.002566398
2021-04-08,34.9824333190918,0.002866651
2021-04-09,35.60503387451172,0.015308106
2021-04-12,35.9649772644043,0.008584054
2021-04-13,36.14981460571289,0.006936799
2021-04-14,36.15953826904297,0.004914143
2021-04-15,36.57784652709961,0.009128501
2021-04-16,37.521484375,0.022595556
2021-04-19,37.8716926574707,0.013276837
2021-04-20,37.96897506713867,0.010699689
2021-04-21,38.45538330078125,0.011905567
2021-04-22,37.589576721191406,-0.0042396947
2021-04-23,37.60903549194336,-0.008466731
2021-04-26,37.62849044799805,-0.0042273263
2021-04-27,37.40474319458008,-0.002283112
2021-04-28,37.75495910644531,3.6455942e-05
2021-04-29,37.550662994384766,-0.0017913635
2021-04-30,37.599308013916016,0.0052376934
2021-05-03,38.74723434448242,0.008004975
2021-05-04,38.86396789550781,0.005113508
2021-05-05,38.8834228515625,0.00055054156
2021-05-06,38.50028610229492,0.0004812151
2021-05-07,38.883426666259766,0.00022298355
2021-05-10,39.15849685668945,0.00044815513
2021-05-11,38.65746688842773,0.0030467259
2021-05-12,38.991485595703125,0.0074658752
2021-05-13,39.39427185058594,0.0069186646
2021-05-14,39.31568145751953,0.0038185534
2021-05-17,39.40409851074219,0.006538993
2021-05-18,39.34515380859375,0.0085199205
2021-05-19,39.1290283203125,0.011482193
2021-05-20,39.41391754150391,0.014797014
2021-05-21,39.24691390991211,0.0030034226
2021-05-24,39.109375,-0.008191879
2021-05-25,38.63782501220703,-0.008906136
2021-05-26,38.23503494262695,-0.006254781
2021-05-27,37.96979141235352,-0.004427399
2021-05-28,38.04838180541992,-0.0016938628
2021-06-01,37.82242965698242,-0.0024330071
2021-06-02,38.107330322265625,-0.0030015213
2021-06-03,38.28416061401367,-0.0011315347
2021-06-04,38.46099472045898,-0.0068395855
2021-06-07,38.303810119628906,-0.0027414067
2021-06-08,38.1662712097168,-0.002239756
2021-06-09,39.109375,0.013628901
2021-06-10,39.96406555175781,0.021896027
2021-06-11,39.44339370727539,0.013087201
2021-06-14,38.93254470825195,0.012626948
2021-06-15,38.89324951171875,0.008258498
2021-06-17,38.78518295288086,-0.004692044
2021-06-18,38.1269760131836,0.0001606861
2021-06-21,38.72623825073242,-0.0026505594
2021-06-22,38.91289520263672,0.004515272
2021-06-23,38.36275100708008,0.0034338622
2021-06-24,38.50028610229492,0.002726715
2021-06-25,38.29397964477539,0.0048502465
2021-06-28,38.4315185546875,0.0019334705
2021-06-29,38.411869049072266,0.00343737
2021-07-01,38.86377716064453,0.0025678114
2021-07-02,39.0307846069336,0.007456695
2021-07-06,38.59852600097656,0.009271738
2021-07-07,38.65746688842773,0.03504289
2021-07-08,38.55923461914063,0.00027061222
2021-07-09,38.91289520263672,-0.0064966455
2021-07-12,39.06025314331055,-0.012750018
2021-07-13,38.95219421386719,-0.002644021
2021-07-14,39.24691390991211,0.021002967
2021-07-15,39.38444519042969,0.010785764
2021-07-16,39.639869689941406,-0.008426135
2021-07-19,39.44339370727539,-0.010897839
2021-07-20,40.32755279541016,-0.00090956397
2021-07-21,40.29808044433594,-0.00047221148
2021-07-22,40.74016189575195,0.0024246932
2021-07-23,40.94646835327149,0.009732417
2021-07-26,41.07417678833008,0.008919325
2021-07-27,41.359073638916016,0.0066588433
2021-07-28,42.6853141784668,0.0036990892
2021-07-29,42.417667388916016,0.009108748
2021-07-30,42.43749237060547,0.0090960115
2021-08-02,43.577484130859375,0.016058706
2021-08-03,45.28251647949219,0.0028377324
2021-08-04,44.79677963256836,0.024707466
2021-08-05,44.66791534423828,0.001985651
2021-08-06,44.677825927734375,-0.009693591
2021-08-09,45.57990646362305,-0.00035717184
2021-08-10,47.77067565917969,0.0064077247
2021-08-11,45.90703582763672,0.012716181
2021-08-12,46.82894515991211,0.0074294955
2021-08-13,48.05815505981445,0.004017394
2021-08-16,48.484413146972656,0.003374986
2021-08-17,49.98126983642578,0.00254538
2021-08-18,48.88093185424805,0.002604811
2021-08-19,48.375370025634766,0.005784708
2021-08-20,48.29606628417969,0.0140353665
2021-08-23,49.49553680419922,0.012037713
2021-08-24,47.95902633666992,0.009471423
2021-08-25,47.09659194946289,0.0077566397
2021-08-26,46.96772766113281,0.003434773
2021-08-27,46.19451141357422,-0.0035720016
2021-08-30,46.353118896484375,-0.0062048766
2021-08-31,45.66912460327149,-0.0013426322
2021-09-01,45.63938522338867,-0.0020598997
2021-09-02,46.43242263793945,-0.00015804426
2021-09-03,46.43242263793945,0.0010860331
2021-09-07,46.34320831298828,0.0024917766
2021-09-08,46.10529327392578,0.00087435695
2021-09-09,45.62947082519531,0.0020500473
2021-09-10,45.193302154541016,0.0028281198
2021-09-14,44.32095718383789,0.00065053074
2021-09-15,44.38043594360352,0.0047537987
2021-09-16,44.08304977416992,0.005521472
2021-09-17,43.508094787597656,-0.0025189286
2021-09-20,43.81539535522461,-0.0049689403
2021-09-21,43.5378303527832,-0.0053802934
2021-09-22,43.56757354736328,-0.0039984947
2021-09-23,43.80548095703125,0.0032926684
2021-09-24,43.557655334472656,-0.004622765
2021-09-27,43.19087600708008,-0.004424653
2021-09-28,42.665489196777344,-0.0009847152
2021-09-29,43.15122604370117,0.0029688063
2021-09-30,42.63574981689453,0.004120658
2021-10-01,42.55644607543945,0.0014805022
2021-10-04,42.05088424682617,-0.0029186765
2021-10-05,41.95175552368164,0.0028662232
2021-10-06,41.65436553955078,-0.007628006
2021-10-07,42.36810302734375,-0.0014444996
2021-10-08,42.08062362670898,-0.0032797107
2021-10-11,41.69401931762695,-0.019781783
2021-10-12,41.48584365844727,-0.010890127
2021-10-13,41.05958557128906,-0.017336946
2021-10-14,41.30740737915039,-0.010568146
2021-10-15,41.12897872924805,-0.015662236
2021-10-18,40.96045684814453,0.0048037614
2021-10-19,41.7237548828125,0.008057685
2021-10-20,42.42757797241211,0.014832295
2021-10-21,42.48705673217773,0.0046587167
2021-10-22,42.784446716308594,0.0016221398
2021-10-25,42.774532318115234,0.0034632895
2021-10-26,43.180965423583984,0.009069988
2021-10-27,42.596099853515625,-0.0029100971
2021-10-28,42.80427169799805,-0.006283017
2021-10-29,43.35940170288086,0.0017683988
2021-11-01,43.26026916503906,0.0074604084
2021-11-02,45.05451965332031,0.0070829503
2021-11-03,44.43000030517578,0.0022340233
2021-11-04,43.84999847412109,0.0050414004
2021-11-05,48.61000061035156,0.007284169
2021-11-08,48.33000183105469,0.005395626
2021-11-09,47.29999923706055,0.007048154
2021-11-10,49.02000045776367,0.025255179
2021-11-11,50.18000030517578,0.0141874
2021-11-12,49.72999954223633,0.029289663
2021-11-15,49.650001525878906,0.026135925
2021-11-16,49.59999847412109,0.020362575
2021-11-17,50.869998931884766,0.002688357
2021-11-18,51.40999984741211,0.0054652933
2021-11-19,50.79999923706055,-0.0011939324
2021-11-22,51.20000076293945,-0.0009839208
2021-11-23,51.08000183105469,0.0008010158
2021-11-24,50.88999938964844,0.0066898754
2021-11-26,54.0,0.01692816
2021-11-29,52.400001525878906,0.00044616303
2021-11-30,53.72999954223633,-0.010205251
2021-12-01,54.68000030517578,-0.002681573
2021-12-02,53.040000915527344,-0.003203522
2021-12-03,54.27000045776367,-0.0049137245
2021-12-06,51.47999954223633,-0.0059235506
2021-12-07,51.720001220703125,-0.0074994983
2021-12-08,51.400001525878906,-0.005676533
2021-12-09,52.08000183105469,-0.017276494
2021-12-10,52.77999877929688,-0.012750674
2021-12-13,55.20000076293945,-0.0026198984
2021-12-14,55.540000915527344,-0.0031022462
